id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
13924403	Private Room in Kelly&Joes Loft Apt	78529013	Johannes	Queens	Astoria	40.75951	-73.91963	Private room	55	1	0			1	0
13914735	Beautiful bedroom / in Beach home	82562435	Josephine	Queens	Arverne	40.59005	-73.79449	Private room	37	1	114	04/06/2019	3.18	2	305
13914512	Small Cozy comfortable room nearJFK#5	82367658	John	Queens	Richmond Hill	40.69018	-73.82141	Private room	32	2	10	19/08/2018	0.32	5	342
13912926	Whole apartment in Forest Hills	1287719	Constanza	Queens	Forest Hills	40.71642	-73.8357	Entire home/apt	200	5	1	29/08/2016	0.03	1	0
13912725	Master bedroom with a California king size bed	8163438	PeiYoung	Queens	Astoria	40.75684	-73.92518	Private room	75	1	0			1	0
13911835	Peaceful Private Space in Astoria	17927023	Rob	Queens	Astoria	40.76963	-73.93041	Entire home/apt	115	2	64	01/07/2019	1.77	1	89
13910919	Room	39476034	James	Queens	Jamaica	40.67088	-73.76672	Private room	159	1	0			2	363
13907229	Beautiful Beach Home	82469513	Sonya	Queens	Rockaway Beach	40.58633	-73.80603	Private room	85	1	0			1	0
4357134	Beautiful NY Gem	7809661	Mamie	Queens	Ditmars Steinway	40.77172	-73.91769	Entire home/apt	200	1	0			1	0
4357892	New!!!  4 BR/2 Bth in a private house.	22727798	Roman	Queens	Bay Terrace	40.77774	-73.78376	Entire home/apt	189	3	85	15/06/2019	1.88	1	330
13900901	Cozy comfortable room near JFK&LGA#3	82367658	John	Queens	Richmond Hill	40.69196	-73.82029	Private room	38	3	32	04/06/2019	0.89	5	212
13900712	Homey 1BR close to US Open	63097027	J.A.	Queens	Jackson Heights	40.75145	-73.88946	Entire home/apt	150	3	4	15/09/2017	0.12	1	0
13900695	Private Room in Fun Neighborhood	23526253	David	Queens	Ridgewood	40.71164	-73.91879	Private room	30	15	0			1	0
4359756	"MANHATTANs BEST, 12minutes from TIMES SQUARE"	2129777	Aj	Queens	Long Island City	40.75259	-73.94104	Private room	97	2	14	20/04/2019	0.55	2	90
4359921	Bright Loft Style place  in the best of ASTORIA	22240236	Tony & Lea	Queens	Astoria	40.7672	-73.91198	Entire home/apt	180	2	7	19/12/2018	0.31	1	90
13889399	Great 3 Bedroom Apt  Near Manhatthen	75919970	Scott	Queens	Ditmars Steinway	40.77415	-73.91695	Entire home/apt	125	1	1	25/07/2016	0.03	1	0
13883393	One Bedroom Apartment- Only 15 min to Time Square!	82179512	Mingmar	Queens	Woodside	40.74399	-73.89817	Entire home/apt	87	1	162	23/06/2019	4.45	1	332
13882858	Serene and Spacious Sunnyside Retreat	80686298	Dean	Queens	Sunnyside	40.74498	-73.91385	Entire home/apt	99	2	2	27/07/2016	0.06	1	0
13863230	Completely Renovated Prewar Apartment in HOT Area	10346084	Lindsay	Queens	Astoria	40.75816	-73.91945	Entire home/apt	110	5	0			1	0
13859196	Cozy Room In the Heart of Astoria	28003040	Adrian	Queens	Astoria	40.76249	-73.91176	Private room	30	2	56	01/10/2017	1.57	1	0
13859134	Near Manhattan & ForestHStadium studio w/ pvt bath	79751520	Julia	Queens	Forest Hills	40.71249	-73.84942	Private room	90	1	31	24/09/2018	0.9	2	1
13844921	Top location 1BR 5mins to Manhattan	8785272	Dimitar	Queens	Long Island City	40.74466	-73.95274	Entire home/apt	90	7	0			1	0
13842069	LEGO Garden 1BR Apt +Patio near JFK & LGA Airports	87601	Kazumi	Queens	Briarwood	40.71409	-73.82382	Private room	73	4	72	30/06/2019	2.11	1	282
13829927	"Cozy bedroom, convenient, Woodside, 7 train"	79648088	Martha	Queens	Sunnyside	40.74582	-73.91233	Private room	50	1	78	26/06/2019	2.21	1	218
13822852	Beautiful two bedroom apartment in Astoria queens!	23436785	Cristy	Queens	Ditmars Steinway	40.77407	-73.90037	Entire home/apt	200	2	11	19/05/2019	0.52	1	363
13821190	"Private room in Astoria, NY"	81430151	Liliana	Queens	Astoria	40.75528	-73.91628	Private room	55	2	41	02/06/2019	1.19	1	278
13815162	Private room w/1Queen Bed (Lower level)	65809485	Shirley	Queens	Flushing	40.74981	-73.82742	Private room	40	7	19	21/06/2019	0.84	12	134
4375146	Beautiful & spacious apartment	22715031	Fernando	Queens	Astoria	40.76575	-73.92092	Private room	75	5	1	10/11/2014	0.02	1	0
13814281	Twin size bed 2 blocks away L&M train to Manhattan	48985309	Serdar	Queens	Ridgewood	40.70183	-73.91146	Private room	35	7	16	25/06/2019	0.47	1	247
13811008	Gorgeous Astoria 1 Br	78732090	Jonathan	Queens	Long Island City	40.74616	-73.94653	Private room	101	1	0			1	0
13802699	"Dottie's Place, Room #2...Just for You!"	80819921	Traci	Queens	Rosedale	40.65218	-73.73498	Private room	70	1	0			1	0
13799109	Blake's residents	76596461	Maxine	Queens	Queens Village	40.70975	-73.73347	Private room	85	1	5	03/09/2017	0.14	1	89
13795455	Beautiful  Apartment in Quiet Neighborhood L Train	22161599	Sarah	Queens	Ridgewood	40.6997	-73.90243	Private room	75	3	8	14/09/2018	0.22	1	81
13782533	Very private/cute/spacious room	15700083	Sarah	Queens	Maspeth	40.71609	-73.9025	Private room	30	20	0			1	0
13781978	Beautiful Room in Modern Duplex	71857900	Jacqueline	Queens	Astoria	40.77153	-73.93191	Private room	150	2	0			1	0
13780126	Studio apartment 10minute to JFK 20m to Manhattan	80904983	Eddie	Queens	Briarwood	40.71116	-73.81514	Entire home/apt	75	2	57	17/05/2019	1.55	1	314
13779358	Home away from home. Contemporary!	80894027	Patrick	Queens	Jackson Heights	40.7532	-73.87731	Entire home/apt	125	3	12	17/06/2019	0.35	1	274
13770856	Comfortable Room w/ 1 Full Bed (1FL)	65809485	Shirley	Queens	Flushing	40.74944	-73.82772	Private room	40	3	51	09/05/2019	1.45	12	96
13770780	Super sunny and spacious! Privacy!	38404959	Maria	Queens	Ditmars Steinway	40.77697	-73.9082	Private room	60	2	10	27/09/2018	0.38	2	364
13770759	Cozy Room w/ Queen Bed (1FL)	65809485	Shirley	Queens	Flushing	40.75026	-73.82873	Private room	40	7	59	12/06/2019	1.67	12	120
13770680	Flushing Deluxe Room w/ 2 Bed (1FL)	65809485	Shirley	Queens	Flushing	40.74875	-73.82775	Private room	50	7	55	24/01/2019	1.57	12	160
13770490	Flushing Spacious Room w/ 2 Queen Beds (1FL)	65809485	Shirley	Queens	Flushing	40.74879	-73.82958	Private room	55	3	47	21/04/2019	1.33	12	65
13769222	Cozy room in artsy Bushwick home	80780369	Lauren	Queens	Ridgewood	40.71118	-73.9151	Private room	35	1	2	16/08/2016	0.06	1	0
4387007	Beautiful Beach  & Great Space	21802126	Mark	Queens	Belle Harbor	40.57321	-73.85769	Private room	110	2	1	23/06/2019	1	1	325
13764772	1br in Beautiful 2br-Prime location (LIC/Astoria)	24295412	Shaheen	Queens	Astoria	40.75818	-73.92513	Private room	30	6	0			1	0
13763369	Bedroom available  with closet space	43688213	Ryan	Queens	Astoria	40.76736	-73.91462	Private room	50	5	3	25/07/2017	0.08	1	0
13761271	Flushing Private Room W/ bathroom W/2 Quee Bed/1FL	65809485	Shirley	Queens	Flushing	40.74988	-73.82884	Private room	60	7	82	11/06/2019	2.34	12	152
13752815	"Bright, Spacious Home Near Beach & Subway"	36234811	Anna	Queens	Arverne	40.59051	-73.79152	Private room	69	1	51	11/06/2019	1.4	4	152
13752439	Your Home away from Home!	71564201	Fabian	Queens	Jamaica	40.6711	-73.76508	Private room	61	1	58	29/04/2017	1.77	1	0
4392596	Great room in a 2 BD apartment	20820856	Waleed	Queens	Ditmars Steinway	40.77431	-73.9114	Private room	75	1	4	26/05/2019	1.85	1	0
13750812	Private room w/ 2 Beds	65809485	Shirley	Queens	Flushing	40.74821	-73.82948	Private room	40	7	19	23/06/2019	0.52	12	251
4393502	Attic Space - 三楼阁楼	21228368	Jessica	Queens	Forest Hills	40.7132	-73.84901	Private room	50	1	1	10/08/2015	0.02	5	183
13740409	Perfect Home for US Open Stay	33064589	Elena	Queens	Flushing	40.74953	-73.79677	Entire home/apt	350	3	1	27/08/2016	0.03	1	0
4393628	Double-deck bed room 别墅二楼卧房	21228368	Jessica	Queens	Forest Hills	40.71233	-73.84848	Private room	55	1	13	01/12/2016	0.23	5	281
13728204	Apartment NYC	76314424	Alejandra	Queens	Long Island City	40.74543	-73.94595	Entire home/apt	125	5	12	16/12/2018	0.33	1	3
4396142	Entirely private suite in our townhouse!	1167801	Pascal & Karin	Queens	Long Island City	40.75227	-73.95012	Entire home/apt	160	4	79	30/06/2019	1.38	1	133
13726629	CLEAN COMFORTABLE ROOM 7 MIN FR JFK	20134231	Paulette	Queens	Springfield Gardens	40.66298	-73.7621	Private room	40	2	187	08/03/2019	5.12	3	352
13714537	Very cozy room in heart of Astoria	80114315	Ljubenka	Queens	Astoria	40.75965	-73.91095	Private room	65	5	10	28/11/2016	0.28	1	68
13712266	Large Private Sun Drenched Bedroom in Ridgewood	69001602	Eugene	Queens	Ridgewood	40.70605	-73.89928	Private room	48	2	6	13/05/2018	0.17	1	0
13708820	"Safe upper-class area,20 min to Manhattan/Airports"	15838559	Weimin	Queens	Forest Hills	40.71429	-73.85088	Private room	59	3	15	04/08/2018	0.41	4	0
4402117	GORGEOUS 2 Bedroom in Queens NYC	22780462	Mark	Queens	Kew Gardens Hills	40.72891	-73.82588	Entire home/apt	149	3	82	23/06/2019	1.55	2	327
13697001	A shared spacious bedroom with attached bathroom	52267190	Jas	Queens	Ozone Park	40.68226	-73.84396	Shared room	25	1	0			1	0
13694021	"BasementSolo Private bedRoom No 
Window in NYC, 2E"	31307789	Luffy	Queens	Corona	40.74736	-73.85587	Shared room	27	2	13	21/06/2019	0.35	2	361
4403928	Modern Apt Close to Manhattan	2558779	Marina	Queens	Ridgewood	40.70216	-73.90716	Private room	56	3	45	15/06/2019	0.88	2	304
13688670	Lovely 2-bed apt 20' to Manhattan. Walk to train	79751520	Julia	Queens	Forest Hills	40.71307	-73.84833	Entire home/apt	90	1	35	14/06/2019	3.31	2	310
13675413	Inspired by you - Astoria Enclave w/ Large Rooms	79579355	Jay And Katt	Queens	Astoria	40.76985	-73.92481	Entire home/apt	205	3	50	03/07/2019	1.41	1	324
13659055	Private sunny bedroom very close to Manhattan!	79373189	Laureta	Queens	Long Island City	40.75726	-73.93555	Private room	40	1	113	27/05/2019	3.17	2	57
13657292	"Bright, Airy, Rockaway Beach House w/ Backyard"	79341807	Tory	Queens	Arverne	40.59421	-73.80043	Entire home/apt	200	2	35	06/07/2019	0.95	1	4
13656902	Cozy 1 Bedroom Apartment with Back Patio	79340962	Ron	Queens	Astoria	40.76923	-73.91835	Entire home/apt	90	1	2	06/08/2016	0.05	1	0
13653677	Spacious sunny room in Queens	79298323	Crispy	Queens	Maspeth	40.73359	-73.89227	Private room	70	14	35	07/03/2019	1.58	3	215
13652851	"Cozy, Quiet Neat Room for You!"	14798138	Marilyn	Queens	Cambria Heights	40.69061	-73.73917	Private room	40	5	1	24/10/2016	0.03	1	179
13634292	"Positive and Spacious Bedroom in Sunnyside, Queens"	12722812	Dominic	Queens	Sunnyside	40.73846	-73.92273	Private room	60	4	6	04/09/2017	0.17	1	0
13623747	Spacious studio in NEW apt building in Astoria	78931932	Melanie	Queens	Astoria	40.76764	-73.9279	Entire home/apt	125	25	5	14/11/2016	0.14	1	0
13623618	Lovely room close to subway in beautiful Astoria!	39375487	Suzanne	Queens	Long Island City	40.75353	-73.9289	Private room	80	2	16	09/12/2018	0.49	1	0
13603364	Spacious room in Astoria	1924750	Jasmina	Queens	Astoria	40.76376	-73.91438	Private room	40	2	50	31/05/2019	1.63	2	179
13578431	Private Apt in Queens NYC/less 5min walk to train	26382036	William	Queens	Elmhurst	40.73928	-73.87755	Entire home/apt	101	5	93	30/06/2019	2.52	2	7
13575747	"One bedroom in Astoria, Queens - No Hidden Fees"	19477508	Vincent And Jessica	Queens	Astoria	40.76626	-73.91835	Entire home/apt	119	2	19	31/05/2019	0.52	1	0
13574810	"Live/Work Artist Loft in Ridgewood , Queens NYC"	2960765	Brian	Queens	Ridgewood	40.70087	-73.90571	Private room	100	1	0			1	0
13558030	"Comfy Room 10min/ LGA, 30min/ JFK, 30min/ City"	51531044	Angela	Queens	Jackson Heights	40.75061	-73.87576	Private room	40	2	66	09/06/2019	1.82	4	293
13556488	sunny room one block from the beach	22591516	Laura	Queens	Arverne	40.58928	-73.79531	Private room	150	1	2	22/08/2016	0.05	1	0
13550120	NYC Welcomes You! Beautiful 2 BR-5 min from JFK.	51688993	Taran & Najla	Queens	Jamaica	40.68993	-73.80334	Entire home/apt	174	1	67	23/06/2019	1.81	2	340
13548278	Lovely & Spacious Entire Apt- 18 mins to Manhattan	12777561	Philippia	Queens	Sunnyside	40.746	-73.91503	Entire home/apt	125	1	2	01/01/2017	0.06	1	0
13540829	Comfortable Affordable 2 bed Apt ASTORIA NEW YORK	26475189	Ellen	Queens	Astoria	40.7696	-73.92694	Entire home/apt	79	21	0			1	0
13536155	"1 bedroom w/ Queen bed, 5 minutes from Manhattan."	36815239	Henry	Queens	Long Island City	40.75293	-73.93757	Private room	74	1	210	27/06/2019	5.66	1	33
13519630	Luminous 2 bedroom apartment in Bushwick	1658443	Nicholas	Queens	Ridgewood	40.7011	-73.90964	Entire home/apt	100	5	1	21/06/2016	0.03	1	0
13515087	"Cute&Cozy Apartment, 20 min to Grand Central"	10743221	Masha	Queens	Astoria	40.77164	-73.92028	Entire home/apt	98	4	0			1	0
13509320	Cosy private bedroom and bathroom in a 3 bedroom	13482882	Kanak	Queens	Ridgewood	40.70756	-73.914	Private room	65	5	0			1	0
13505542	Cozy Room 1 Block from the Train	2417692	Verena	Queens	Astoria	40.75946	-73.91173	Private room	70	10	3	14/06/2019	0.4	2	250
13503251	Cozy room near la Guardia airport.	9055702	Sarah	Queens	Woodside	40.74428	-73.90898	Private room	65	1	18	12/05/2018	1.11	1	278
13492036	"Beautiful 1 bedroom in Astoria,Queens"	77325010	Petros	Queens	Ditmars Steinway	40.77231	-73.90793	Entire home/apt	75	4	1	31/07/2016	0.03	1	0
13490175	AMAZING VIEW ENTIRE apt 10mins to midtown	77300379	Maria	Queens	Sunnyside	40.74472	-73.91788	Entire home/apt	110	1	37	15/06/2019	1	1	74
13488659	Basement Sublet Space open from June 28th-July17th	77280363	Michael	Queens	Ridgewood	40.69807	-73.90614	Private room	40	21	0			1	0
4430808	Studio-Private Entrance /Bath/Kitchen Near JFK	23002099	Sol & Izak	Queens	Jamaica Estates	40.71873	-73.80324	Entire home/apt	64	2	192	17/06/2019	3.47	1	234
13485043	"Beautiful hip location, with a light of sunshine."	16631094	Noemi	Queens	Ridgewood	40.70971	-73.89741	Entire home/apt	80	28	1	15/09/2018	0.1	1	365
13468421	PERFECT PRIVATE ROOM NYC	31376201	William	Queens	Kew Gardens	40.70789	-73.83333	Private room	150	1	0			3	364
13467270	Sunnyside Modern Apartment that sleeps 4 people.	76840954	Angelo	Queens	Sunnyside	40.73691	-73.92826	Entire home/apt	125	2	17	28/04/2019	0.47	1	56
13466842	"3bd apt w/yard in Astoria, 10 mins from Manhattan."	77011788	Dayne	Queens	Long Island City	40.75903	-73.92943	Entire home/apt	255	2	111	06/07/2019	3.18	1	268
13451379	Large & sunny private bedroom in a townhouse.	24459217	Lee	Queens	Long Island City	40.74275	-73.95513	Private room	70	3	12	29/09/2018	0.42	1	77
13444818	2 beds PH balcony & rooftop close to Manhattan	38915391	Clair&Charles	Queens	Elmhurst	40.73888	-73.87299	Entire home/apt	178	30	83	30/06/2019	2.22	1	342
13433027	Holistic Health Stay New York	69632344	Sister Shai	Queens	South Ozone Park	40.67866	-73.8068	Entire home/apt	100	5	44	19/05/2019	1.22	1	350
13427702	Cozy Room for 2 in Astoria!	11791633	Neel	Queens	Ditmars Steinway	40.77437	-73.91854	Private room	65	1	1	13/07/2016	0.03	1	0
13427658	Comfortable room 15 minutes to Manhattan	49568280	Hakan	Queens	Ditmars Steinway	40.77679	-73.91366	Private room	38	1	14	30/06/2019	1.46	3	24
13410813	1 br apartment(3’ to train)+access to coworking	43375242	Gabriela	Queens	Long Island City	40.7537	-73.93186	Entire home/apt	120	3	40	30/06/2019	1.45	2	365
13397762	"private oasis in sunnyside, queens"	20167238	Erika	Queens	Sunnyside	40.74272	-73.92347	Entire home/apt	110	2	4	27/07/2017	0.11	1	0
13394748	Cozy Spacious Double Bed #2A Near JFK & J Train	62843071	Kevin And Kitty	Queens	Woodhaven	40.69628	-73.85255	Private room	45	1	141	03/07/2019	3.77	4	287
13394404	Charming Cozy 1 bedroom wood fl plenty of closets	29899972	Antonio	Queens	Astoria	40.75855	-73.91616	Entire home/apt	74	2	0			1	0
13394065	Beautiful and convenient room in Long Island city!	35029020	Danai	Queens	Long Island City	40.75174	-73.92967	Entire home/apt	90	7	0			1	0
13392143	Astoria: 2 Weeks July 1st - 14th	39175915	Wesley	Queens	Ditmars Steinway	40.77643	-73.91364	Private room	29	14	0			1	0
13388649	Spacious Private Home - 20m to Manhattan	1544804	Michelle	Queens	Astoria	40.76406	-73.90769	Entire home/apt	99	1	185	19/06/2019	5.28	1	211
13379269	A sunny bedroom in a spacious loft	731601	Idil	Queens	Astoria	40.77159	-73.93089	Private room	40	90	0			2	0
13378609	Experience New York from our place. (Free parking)	45937956	Fahim	Queens	Jackson Heights	40.75087	-73.89365	Entire home/apt	125	2	32	09/06/2019	0.85	2	50
13375898	"PERFECT LOCATION, 15 MINUTES TO MANHATTAN"	75981937	Cem	Queens	Astoria	40.76002	-73.92252	Private room	48	1	47	22/06/2019	1.27	2	71
13360600	Cosy Studio in Forest Hills	6741942	Ioannis	Queens	Rego Park	40.7234	-73.85787	Entire home/apt	50	20	2	25/08/2018	0.08	1	0
4452723	Cozy 2BR apartment	2050338	Verena	Queens	Richmond Hill	40.69947	-73.82795	Entire home/apt	90	30	11	04/03/2019	0.2	3	189
13359798	large 1 bedroom apt with private balcony Astoria	4413028	Michael	Queens	Astoria	40.76836	-73.91445	Entire home/apt	200	2	18	17/03/2019	0.49	1	6
13343144	Warm and Cozy Paradise	54807420	Emmanuel	Queens	Astoria	40.75619	-73.92546	Private room	80	60	3	19/01/2017	0.1	1	83
13341955	MODERN & CONTEMPORARY STUDIO	75577166	Diana	Queens	Jackson Heights	40.75274	-73.87777	Entire home/apt	125	3	86	02/07/2019	2.39	1	271
13330683	NYC From Astoria Queens	75443454	Ana	Queens	Ditmars Steinway	40.77293	-73.91846	Private room	100	3	34	15/04/2019	0.92	2	161
13329860	Sunny & spacious in NYC	8273903	Rohit	Queens	Astoria	40.76417	-73.92816	Entire home/apt	99	31	4	31/10/2018	0.11	1	5
13329706	Charming apartment with parking in the heart of Qs	55829442	Shahar	Queens	Kew Gardens Hills	40.73078	-73.82232	Entire home/apt	40	10	4	18/07/2016	0.11	1	0
13314752	Astoria-LIC Private Room	75061595	Cesar	Queens	Long Island City	40.76053	-73.92977	Private room	78	2	27	21/08/2017	0.72	1	0
13310836	Between Northern Blvd. and Main Street.	75216989	Wenqin	Queens	Flushing	40.7662	-73.82854	Private room	35	1	67	01/06/2019	1.78	4	339
13299243	Single family BBQ - 15 min to midtown	75092148	Sarah	Queens	Astoria	40.76026	-73.92235	Entire home/apt	300	4	4	05/08/2018	0.11	1	0
13293325	Cozy Beautiful Room Only 20min from Manhattan NYC!	75020731	Stefan	Queens	Ridgewood	40.70219	-73.89859	Private room	45	7	35	01/07/2019	1.29	1	18
13276320	Beautiful place sunny and quite	74823629	Roberto	Queens	Ditmars Steinway	40.77388	-73.91598	Private room	125	1	6	29/12/2016	0.17	1	0
13245033	"Private room  Queen close to Mall
5 mins to subway"	50855262	Fone	Queens	Elmhurst	40.73727	-73.87853	Private room	45	5	2	09/10/2017	0.09	3	0
13239181	1 Bedroom in 2 Bedroom Apartment	15478812	Tai	Queens	Ridgewood	40.70422	-73.90978	Private room	60	1	0			1	0
13232952	Happy and spacious corner near 7 train	17638424	Sophie	Queens	Elmhurst	40.74576	-73.87407	Private room	47	1	87	04/06/2019	2.35	8	156
13222669	"Charming Garden Studio in Sunnyside, NY"	5955262	Leticia	Queens	Long Island City	40.73487	-73.92145	Entire home/apt	95	5	46	24/06/2019	1.23	1	244
13209699	Comfortable room 15 minutes to Manhattan	49568280	Hakan	Queens	Ditmars Steinway	40.77705	-73.91356	Private room	65	1	20	16/06/2019	2.23	3	20
13209317	Cozy Room in Suburban Home	74044417	Bridget	Queens	Rosedale	40.65973	-73.74098	Private room	160	1	1	07/10/2018	0.11	1	365
4479556	Amazing convenient 5 min  to city	23243453	Rodney	Queens	Long Island City	40.74681	-73.94586	Entire home/apt	225	1	1	04/01/2015	0.02	1	0
13208233	Spacious 1st floor apartment in fantastic location	6357668	Ragi	Queens	Astoria	40.76279	-73.91767	Entire home/apt	69	4	0			1	0
13202799	Astoria Room Fit for a Queen!	5402234	Maya	Queens	Ditmars Steinway	40.77481	-73.91562	Private room	50	2	9	30/06/2019	0.68	1	28
13191433	Big Private Bedroom perfect for Professionals	49117269	Varos	Queens	Long Island City	40.75768	-73.92897	Private room	75	15	14	13/04/2019	0.88	2	16
13188552	Large One Bedroom Apartment with Studio	18142892	Stacy	Queens	Ridgewood	40.70871	-73.89415	Entire home/apt	95	1	1	01/08/2016	0.03	1	0
4481427	1BR w/ Large Patio on Ridgewood/Bushwick border.	1816417	Raoul	Queens	Ridgewood	40.69945	-73.90651	Entire home/apt	95	4	44	01/07/2019	0.81	1	271
13186007	Renovated garden studio in New York	2084322	Quinlan & Barbara	Queens	Astoria	40.76832	-73.9346	Entire home/apt	99	3	94	27/05/2019	2.52	1	1
13170687	Beautiful  En suit	73445541	Joseph	Queens	Bayside	40.77439	-73.77723	Private room	75	10	0			1	365
13169181	LARGE BEDROOM AND PRIVATE BATHROOM ..ASTORIA!	5430458	Christian	Queens	Astoria	40.76672	-73.92769	Private room	95	4	45	04/07/2019	1.19	1	93
13167611	Massive apartment minutes from Manhattan!	15430149	Ivette	Queens	Ditmars Steinway	40.77367	-73.91597	Entire home/apt	92	2	1	07/10/2018	0.11	1	0
13167453	Crash Pad Close to LGA/JFK/Manhattan	21216008	Jose	Queens	Jackson Heights	40.74989	-73.87829	Shared room	35	1	120	21/06/2019	3.18	4	340
13165301	Three bedroom house in Forest Hills NY	68848703	Rupi	Queens	Forest Hills	40.71939	-73.85127	Entire home/apt	509	3	7	13/09/2018	0.2	2	264
13162150	"Sunfilled, clean, MONTHly discount"	4326776	Sabina	Queens	Woodside	40.74457	-73.90474	Private room	80	14	0			1	0
13156842	Cozy Private Room #2 Two Beds Near JFK and J Train	62843071	Kevin And Kitty	Queens	Woodhaven	40.69546	-73.85062	Private room	38	1	170	06/06/2019	4.49	4	192
13151075	ASTORIA APARTMENT OUTDOOR SPACE	18051286	Danielle	Queens	Astoria	40.77221	-73.92901	Private room	50	1	0			1	0
13142258	"Great 1 BR, 17 minutes to Times Square!"	65652567	Wayne	Queens	Woodside	40.74377	-73.9024	Entire home/apt	125	2	156	25/06/2019	4.13	1	263
13141460	"Great space, great location!"	46309248	Heather	Queens	Astoria	40.76776	-73.92707	Private room	120	1	1	14/06/2016	0.03	1	0
13137538	Private Room minutes to/from Manhattan	206337	Anna	Queens	Sunnyside	40.7459	-73.92441	Private room	71	3	40	21/05/2019	1.06	1	286
13136536	SuiteBeach house near JFK & A Train to Manhattan	73190364	Reed	Queens	Edgemere	40.59534	-73.77209	Private room	195	4	0			1	0
4491140	Tranquility in The Heart of Astoria	15823911	Rand	Queens	Long Island City	40.76063	-73.92801	Private room	69	1	0			1	0
13127582	One bedroom in Beautiful Astoria with balcony!	42048980	Stephanie	Queens	Ditmars Steinway	40.77265	-73.91401	Private room	100	1	1	30/05/2016	0.03	1	0
13126457	Unique 2BR Apartment	31483931	Nick	Queens	Long Island City	40.74226	-73.94999	Entire home/apt	151	2	87	05/07/2019	2.3	1	17
13125243	Home away from home	46087238	Michion	Queens	Jamaica	40.68723	-73.78791	Private room	40	1	14	11/10/2018	0.42	2	335
13115616	"Spacious Charming NYC Apt, 10 min to Midtown"	9197619	Samantha	Queens	Ditmars Steinway	40.77592	-73.91308	Entire home/apt	130	10	0			1	0
13113202	Private room with detached private bathroom	69427329	Michelle & Eddie	Queens	Elmhurst	40.73849	-73.87606	Private room	49	1	65	01/07/2019	1.7	6	355
13105778	Entire Astoria Hardwood Floor 1 BR Apartment	72839296	Megahn	Queens	Long Island City	40.76235	-73.92973	Entire home/apt	99	2	16	10/12/2016	0.44	1	0
13100277	"Bright, inviting room-quick to NYC, females only."	35494734	Jennifer	Queens	Woodside	40.75266	-73.90336	Private room	70	5	9	22/06/2019	0.29	2	138
13100152	"BEAUTIFUL TOP-FLOOR SUBLET IN ASTORIA, NYC"	620810	Jay	Queens	Astoria	40.76555	-73.9169	Entire home/apt	110	13	1	01/09/2016	0.03	1	0
13098701	NYCHaven4:Entire house minutes from JFK and Casino	47351539	Jason	Queens	South Ozone Park	40.67321	-73.79247	Entire home/apt	195	1	239	21/06/2019	6.31	4	256
13090558	"Studio Apt in Queens, 15Mins to Midtown & Brooklyn"	21930159	Eduardo	Queens	Sunnyside	40.74534	-73.91809	Entire home/apt	71	2	7	02/06/2019	1.96	1	0
13082957	"COMFY & SECURE NEAR AIRPORT, SHOPPING MALLS & PARK"	5261297	Jackie	Queens	Corona	40.74332	-73.85469	Private room	52	1	45	07/08/2018	1.27	1	57
13077370	Modern Private Studio -20 min to Manhattan	69427329	Michelle & Eddie	Queens	Elmhurst	40.73874	-73.87595	Entire home/apt	89	1	146	25/06/2019	3.85	6	252
13073701	Lovely Charming and quiet 2 bed apartment	35660592	Luis	Queens	Corona	40.75058	-73.8535	Entire home/apt	119	2	37	02/07/2019	1.01	6	336
13065655	Charming 1BR in Astoria with HUGE Outdoor Space!	72398084	David	Queens	Astoria	40.76803	-73.93033	Entire home/apt	110	21	0			1	0
13065032	"Spacious, kid-friendly apt. 15 mins from Manhattan"	10643230	Jacob	Queens	Sunnyside	40.7464	-73.91675	Entire home/apt	120	5	3	20/08/2018	0.08	1	0
13063360	Cozy Room in Sunny Home	13270888	Adriana	Queens	Astoria	40.76764	-73.91633	Private room	65	4	28	14/12/2018	0.74	1	0
13063023	Cozy room in Astoria	1924750	Jasmina	Queens	Astoria	40.76437	-73.91304	Private room	36	2	37	24/06/2019	1.03	2	228
13042752	Cozy Spacious Double Bed #1 Near JFK and J Train	62843071	Kevin And Kitty	Queens	Woodhaven	40.69617	-73.85204	Private room	45	1	235	30/06/2019	6.15	4	278
13042637	Stunning 2BR Apartment in Sunnyside	9427289	Steve	Queens	Sunnyside	40.74691	-73.91763	Entire home/apt	170	2	149	01/07/2019	4.21	2	229
13040683	Airy livingroom in quiet restaurant neighborhood !	28868609	John	Queens	Ditmars Steinway	40.77266	-73.90268	Shared room	100	1	1	23/05/2016	0.03	1	0
13039849	"Peaceful, cozy, artistic studio."	283116	Lorie	Queens	Sunnyside	40.74625	-73.91643	Entire home/apt	75	5	0			1	0
13027365	Quiet Two Bedroom with Sunroom	48804458	Andrew	Queens	Ridgewood	40.70432	-73.90015	Entire home/apt	87	5	133	24/06/2019	3.5	2	49
13004996	Beach Bungalow 2	71717596	Beth	Queens	Rockaway Beach	40.58977	-73.81324	Entire home/apt	100	2	50	07/07/2019	1.31	1	40
12990926	Cozy private bedroom close to Manhattan	2736755	Marian	Queens	Astoria	40.7691	-73.91994	Private room	63	7	1	02/01/2017	0.03	2	0
12990502	Cute small room in Astoria	2736755	Marian	Queens	Astoria	40.77091	-73.91875	Private room	40	2	36	24/06/2019	0.96	2	0
